method,condition,seed,attack_level,total_reward,success,final_distance,episode_length,action_smoothness,action_magnitude,safety_violation,recovery_used,episode_idx
sac_her,action_clipping,2,0.3,-4.0,1.0,0.020856144123619733,50,0.02562584914267063,0.2529638409614563,0.0,0.0,4
sac_her_recovery,action_clipping,2,0.3,-4.0,1.0,0.020856254633572834,50,0.0592881478369236,0.25016719102859497,0.0,1.0,4
sac_her,action_clipping,2,0.3,-7.0,1.0,0.01388882862789722,50,0.019036712124943733,0.3221839964389801,0.0,0.0,5
sac_her_recovery,action_clipping,2,0.3,-7.0,1.0,0.013683688804724913,50,0.044956158846616745,0.3151966631412506,0.0,1.0,5
sac_her,action_clipping,2,0.3,-10.0,1.0,0.011886233065614383,50,0.017381541430950165,0.357512891292572,0.0,0.0,6
sac_her_recovery,action_clipping,2,0.3,-10.0,1.0,0.010134258131090644,50,0.037844929844141006,0.34797000885009766,0.0,1.0,6
sac_her,action_clipping,2,0.3,-6.0,1.0,0.014586105875772805,50,0.02506464347243309,0.3385259211063385,0.0,0.0,7
sac_her_recovery,action_clipping,2,0.3,-6.0,1.0,0.014581065667411689,50,0.08573594689369202,0.32098838686943054,0.0,1.0,7
sac_her,action_clipping,2,0.3,-8.0,1.0,0.02936471446703692,50,0.02265704981982708,0.22159938514232635,0.0,0.0,8
sac_her_recovery,action_clipping,2,0.3,-8.0,1.0,0.029364871220427812,50,0.09213829785585403,0.23503829538822174,0.0,1.0,8
sac_her,action_clipping,2,0.3,-2.0,1.0,0.017539698532554257,50,0.022113855928182602,0.32452094554901123,0.0,0.0,9
sac_her_recovery,action_clipping,2,0.3,-2.0,1.0,0.017473746522497845,50,0.15056265890598297,0.2913248538970947,0.0,1.0,9
sac_plain,action_clipping,2,0.3,-9.0,1.0,0.026955969370324698,50,0.020854519680142403,0.3507649302482605,0.0,0.0,0
sac_plain_recovery,action_clipping,2,0.3,-9.0,1.0,0.026799264756450062,50,0.06971195340156555,0.31365421414375305,0.0,1.0,0
sac_plain,action_clipping,2,0.3,-10.0,1.0,0.020891974123419213,50,0.026143811643123627,0.13844376802444458,0.0,0.0,1
sac_plain_recovery,action_clipping,2,0.3,-10.0,1.0,0.017764875109552256,50,0.028283191844820976,0.1400446742773056,0.0,1.0,1
sac_plain,action_clipping,2,0.3,-4.0,1.0,0.015301281734431366,50,0.016403336077928543,0.3265798091888428,0.0,0.0,2
sac_plain_recovery,action_clipping,2,0.3,-4.0,1.0,0.014854957241353028,50,0.09083934873342514,0.30500805377960205,0.0,1.0,2
sac_plain,action_clipping,2,0.3,-7.0,1.0,0.008782767025799195,50,0.02070968970656395,0.3655884563922882,0.0,0.0,3
sac_plain_recovery,action_clipping,2,0.3,-7.0,1.0,0.008756733393781461,50,0.07244353741407394,0.29618921875953674,0.0,1.0,3
sac_plain,action_clipping,2,0.3,-4.0,1.0,0.020856144123619733,50,0.02562584914267063,0.2529638409614563,0.0,0.0,4
sac_plain_recovery,action_clipping,2,0.3,-4.0,1.0,0.020856254633572834,50,0.0592881478369236,0.25016719102859497,0.0,1.0,4
sac_plain,action_clipping,2,0.3,-7.0,1.0,0.01388882862789722,50,0.019036712124943733,0.3221839964389801,0.0,0.0,5
sac_plain_recovery,action_clipping,2,0.3,-7.0,1.0,0.013683688804724913,50,0.044956158846616745,0.3151966631412506,0.0,1.0,5
sac_plain,action_clipping,2,0.3,-10.0,1.0,0.011886233065614383,50,0.017381541430950165,0.357512891292572,0.0,0.0,6
sac_plain_recovery,action_clipping,2,0.3,-10.0,1.0,0.010134258131090644,50,0.037844929844141006,0.34797000885009766,0.0,1.0,6
sac_plain,action_clipping,2,0.3,-6.0,1.0,0.014586105875772805,50,0.02506464347243309,0.3385259211063385,0.0,0.0,7
sac_plain_recovery,action_clipping,2,0.3,-6.0,1.0,0.014581065667411689,50,0.08573594689369202,0.32098838686943054,0.0,1.0,7
sac_plain,action_clipping,2,0.3,-8.0,1.0,0.02936471446703692,50,0.02265704981982708,0.22159938514232635,0.0,0.0,8
sac_plain_recovery,action_clipping,2,0.3,-8.0,1.0,0.029364871220427812,50,0.09213829785585403,0.23503829538822174,0.0,1.0,8
sac_plain,action_clipping,2,0.3,-2.0,1.0,0.017539698532554257,50,0.022113855928182602,0.32452094554901123,0.0,0.0,9
sac_plain_recovery,action_clipping,2,0.3,-2.0,1.0,0.017473746522497845,50,0.15056265890598297,0.2913248538970947,0.0,1.0,9
