method,condition,seed,attack_level,total_reward,success,final_distance,episode_length,action_smoothness,action_magnitude,safety_violation,recovery_used,episode_idx
sac_her,goal_spoof_immediate,0,0.1,-50.0,0.0,0.0799118396596253,50,0.0395600050687789,1.0339350700378418,1.0,0.0,1
sac_her_recovery,goal_spoof_immediate,0,0.1,-50.0,0.0,0.1196862006064895,50,0.0578846894204616,1.082788586616516,1.0,1.0,1
sac_her,goal_spoof_immediate,0,0.1,-48.0,1.0,0.0706471288796147,50,0.0481275618076324,0.4088110625743866,1.0,0.0,2
sac_her_recovery,goal_spoof_immediate,0,0.1,-50.0,0.0,0.1235715931439039,50,0.0238656662404537,0.0410714969038963,0.0,0.0,2
sac_her,goal_spoof_immediate,0,0.1,-48.0,1.0,0.0722567789908905,50,0.0504882484674453,0.5108773708343506,1.0,0.0,3
sac_her_recovery,goal_spoof_immediate,0,0.1,-2.0,1.0,0.0366219435229294,50,0.0447069145739078,0.3900363147258758,1.0,0.0,3
sac_her,goal_spoof_immediate,0,0.1,-48.0,1.0,0.1038792154293958,50,0.0424851402640342,0.5723881721496582,1.0,0.0,4
sac_her_recovery,goal_spoof_immediate,0,0.1,-50.0,0.0,0.1349254801425419,50,0.0406890101730823,0.375944584608078,1.0,0.0,4
sac_her,goal_spoof_immediate,0,0.1,-50.0,0.0,0.1009637946582273,50,0.057572703808546,0.4857748746871948,1.0,0.0,5
sac_her_recovery,goal_spoof_immediate,0,0.1,-50.0,0.0,0.1351194628221504,50,0.0164129436016082,0.1645874828100204,0.0,0.0,5
sac_her,goal_spoof_immediate,0,0.1,-50.0,0.0,0.1416667727315357,50,0.0544565469026565,0.1249954774975776,1.0,0.0,6
sac_her_recovery,goal_spoof_immediate,0,0.1,-50.0,0.0,0.1201150764678149,50,0.0444980822503566,0.1009274572134018,1.0,0.0,6
sac_her,goal_spoof_immediate,0,0.1,-50.0,0.0,0.0706978824685821,50,0.05481718480587,0.2868688702583313,1.0,0.0,7
sac_her_recovery,goal_spoof_immediate,0,0.1,-50.0,0.0,0.0837465071247317,50,0.0663235783576965,0.3604633808135986,1.0,0.0,7
sac_her,goal_spoof_immediate,0,0.1,-50.0,0.0,0.0661548945746328,50,0.0628487840294838,0.3155209422111511,1.0,0.0,8
sac_her_recovery,goal_spoof_immediate,0,0.1,-50.0,0.0,0.127121113197986,50,0.0584725849330425,0.1517344117164611,1.0,0.0,8
sac_her,goal_spoof_immediate,0,0.1,-50.0,0.0,0.0692497372791777,50,0.0519820526242256,0.2460420429706573,1.0,0.0,9
sac_her_recovery,goal_spoof_immediate,0,0.1,-50.0,0.0,0.1073376383326621,50,0.0359550975263118,0.3408586084842682,0.0,0.0,9
sac_her,goal_spoof_midep,0,0.1,-2.0,1.0,0.0410918992388008,50,0.07223591953516,0.858889102935791,1.0,0.0,0
sac_her_recovery,goal_spoof_midep,0,0.1,-29.0,1.0,0.0626854670605003,50,0.0817903876304626,1.0212984085083008,1.0,0.0,0
sac_her,goal_spoof_midep,0,0.1,-29.0,1.0,0.0800767426760183,50,0.0951705276966095,0.952423095703125,1.0,0.0,1
sac_her_recovery,goal_spoof_midep,0,0.1,-31.0,1.0,0.0755134375524011,50,0.1276865154504776,0.3999927639961242,1.0,0.0,1
sac_her,goal_spoof_midep,0,0.1,-31.0,1.0,0.1227449398283952,50,0.1142417341470718,0.3252394795417785,1.0,0.0,2
sac_her_recovery,goal_spoof_midep,0,0.1,-1.0,1.0,0.0288632298234559,50,0.0735646709799766,0.398809403181076,1.0,0.0,2
sac_her,goal_spoof_midep,0,0.1,-31.0,1.0,0.0640662934962422,50,0.1184510439634323,0.4147171378135681,1.0,0.0,3
sac_her_recovery,goal_spoof_midep,0,0.1,-32.0,1.0,0.0990442772100619,50,0.1202504485845565,0.3832341432571411,1.0,0.0,3
sac_her,goal_spoof_midep,0,0.1,-33.0,1.0,0.1202774418961438,50,0.1212963685393333,0.4614197611808777,1.0,0.0,4
sac_her_recovery,goal_spoof_midep,0,0.1,-32.0,1.0,0.092087603851312,50,0.1188011839985847,0.5219963788986206,1.0,0.0,4
sac_her,goal_spoof_midep,0,0.1,-30.0,1.0,0.0744045711456526,50,0.1073674634099006,0.1591411530971527,1.0,0.0,5
sac_her_recovery,goal_spoof_midep,0,0.1,-30.0,1.0,0.133757971143444,50,0.1444821804761886,0.3671331703662872,1.0,0.0,5
sac_her,goal_spoof_midep,0,0.1,-29.0,1.0,0.0662103107155721,50,0.0855575278401374,0.152383416891098,0.0,0.0,6
sac_her_recovery,goal_spoof_midep,0,0.1,-29.0,1.0,0.08467462366208,50,0.1090605109930038,0.2091429829597473,1.0,0.0,6
sac_her,goal_spoof_midep,0,0.1,-32.0,1.0,0.1572262203035014,50,0.1370555162429809,0.3457920849323272,1.0,0.0,7
sac_her_recovery,goal_spoof_midep,0,0.1,-2.0,1.0,0.0254523363097389,50,0.0917042642831802,0.4549902081489563,1.0,0.0,7
sac_her,goal_spoof_midep,0,0.1,-31.0,1.0,0.1294237769752446,50,0.1458286494016647,0.3291698098182678,1.0,0.0,8
sac_her_recovery,goal_spoof_midep,0,0.1,-31.0,1.0,0.1270386158103169,50,0.1403950601816177,0.339804083108902,1.0,0.0,8
sac_her,goal_spoof_midep,0,0.1,-32.0,1.0,0.1236768382624098,50,0.1213568076491355,0.2038109898567199,1.0,0.0,9
sac_her_recovery,goal_spoof_midep,0,0.1,-31.0,1.0,0.1072850166938971,50,0.1217211708426475,0.1952669769525528,1.0,0.0,9
sac_plain,sensor_dropout,0,0.0,-50.0,0.0,0.9211572640263966,50,0.0159162785857915,1.751659274101257,1.0,0.0,0
sac_plain_recovery,sensor_dropout,0,0.0,-50.0,0.0,0.8449703082411592,50,0.0243044942617416,0.9860296845436096,1.0,1.0,0
sac_plain,sensor_dropout,0,0.0,-50.0,0.0,0.8423623073733354,50,0.0108770998194813,1.8540326356887815,1.0,0.0,1
sac_plain_recovery,sensor_dropout,0,0.0,-50.0,0.0,0.7449661943209346,50,0.022178366780281,1.0369794368743896,1.0,1.0,1
sac_plain,sensor_dropout,0,0.0,-50.0,0.0,0.9161341848058174,50,0.0159778092056512,1.8071234226226809,1.0,0.0,2
sac_plain_recovery,sensor_dropout,0,0.0,-50.0,0.0,0.778680213052393,50,0.021423365920782,0.9564130306243896,1.0,1.0,2
sac_plain,sensor_dropout,0,0.0,-50.0,0.0,0.9409876021442684,50,0.0178391709923744,1.7770071029663086,1.0,0.0,3
sac_plain_recovery,sensor_dropout,0,0.0,-50.0,0.0,0.8125545455740398,50,0.0216695945709943,0.928566575050354,1.0,1.0,3
sac_plain,sensor_dropout,0,0.0,-50.0,0.0,0.8234086296173765,50,0.0136262774467468,1.8652993440628052,1.0,0.0,4
sac_plain_recovery,sensor_dropout,0,0.0,-50.0,0.0,0.6650002698990811,50,0.0237248670309782,1.0486266613006592,1.0,1.0,4
sac_plain,sensor_dropout,0,0.0,-50.0,0.0,0.8420568546427594,50,0.009776591323316,1.892797350883484,1.0,0.0,5
sac_plain_recovery,sensor_dropout,0,0.0,-50.0,0.0,0.6863112387668784,50,0.02277716062963,1.0655908584594729,1.0,1.0,5
sac_plain,sensor_dropout,0,0.0,-50.0,0.0,0.9222727446961284,50,0.013020877726376,1.8124287128448489,1.0,0.0,6
sac_plain_recovery,sensor_dropout,0,0.0,-50.0,0.0,0.8149342636029763,50,0.0222429782152175,1.0057704448699951,1.0,1.0,6
sac_plain,sensor_dropout,0,0.0,-50.0,0.0,0.7902399902766531,50,0.009897175244987,1.876115083694458,1.0,0.0,7
sac_plain_recovery,sensor_dropout,0,0.0,-50.0,0.0,0.6289680410759914,50,0.0222182907164096,1.0610195398330688,1.0,1.0,7
sac_plain,sensor_dropout,0,0.0,-50.0,0.0,0.8427067301542134,50,0.0088680395856499,1.8707655668258667,1.0,0.0,8
sac_plain_recovery,sensor_dropout,0,0.0,-50.0,0.0,0.7244563821732105,50,0.0213928297162055,1.031726956367493,1.0,1.0,8
sac_plain,sensor_dropout,0,0.0,-50.0,0.0,0.905313673425948,50,0.0125600406900048,1.8595166206359863,1.0,0.0,9
sac_plain_recovery,sensor_dropout,0,0.0,-50.0,0.0,0.771761173320408,50,0.0225347727537155,1.020461082458496,1.0,1.0,9
sac_plain,sensor_bias,0,0.1,-50.0,0.0,0.1308540654069801,50,0.0411514937877655,1.088443636894226,1.0,0.0,0
sac_plain_recovery,sensor_bias,0,0.1,-50.0,0.0,0.1101466078073781,50,0.0395290590822696,0.3889144659042358,1.0,0.0,0
sac_plain,sensor_bias,0,0.1,-50.0,0.0,0.1033189097049876,50,0.0399584174156188,1.1913987398147583,1.0,0.0,1
sac_plain_recovery,sensor_bias,0,0.1,-50.0,0.0,0.1415519002149907,50,0.0451775193214416,0.1401597559452057,0.0,0.0,1
sac_plain,sensor_bias,0,0.1,-50.0,0.0,0.3680131657587275,50,0.0780378878116607,0.9129655361175536,1.0,0.0,2
sac_plain_recovery,sensor_bias,0,0.1,-50.0,0.0,0.1837740316422001,50,0.0721304342150688,0.5941482186317444,1.0,0.0,2
sac_plain,sensor_bias,0,0.1,-50.0,0.0,0.3029386500217103,50,0.0779158249497413,0.9258321523666382,1.0,0.0,3
sac_plain_recovery,sensor_bias,0,0.1,-2.0,1.0,0.0418548988703049,50,0.0424248874187469,0.2582683861255646,1.0,0.0,3
sac_plain,sensor_bias,0,0.1,-50.0,0.0,0.2755610029957845,50,0.0662718340754509,0.5352221131324768,1.0,0.0,4
sac_plain_recovery,sensor_bias,0,0.1,-50.0,0.0,0.1618685141543102,50,0.0597966387867927,0.4072431623935699,1.0,0.0,4
sac_plain,sensor_bias,0,0.1,-50.0,0.0,0.2062325206128159,50,0.0469899997115135,0.3326327204704284,0.0,0.0,5
sac_plain_recovery,sensor_bias,0,0.1,-50.0,0.0,0.1596920160269607,50,0.0533706955611705,0.5945460796356201,1.0,0.0,5
sac_plain,sensor_bias,0,0.1,-49.0,1.0,0.1443607846487754,50,0.0441865436732769,0.7978746891021729,1.0,0.0,6
sac_plain_recovery,sensor_bias,0,0.1,-49.0,1.0,0.1640912848630325,50,0.0407368876039981,1.073794960975647,1.0,0.0,6
sac_plain,sensor_bias,0,0.1,-50.0,0.0,0.0997415536112384,50,0.0823437273502349,0.5576370358467102,1.0,0.0,7
sac_plain_recovery,sensor_bias,0,0.1,-50.0,0.0,0.1150990921550387,50,0.0559365935623645,0.125260442495346,1.0,0.0,7
sac_plain,sensor_bias,0,0.1,-50.0,0.0,0.0516194303716251,50,0.0500473864376544,0.5677250027656555,1.0,0.0,8
sac_plain_recovery,sensor_bias,0,0.1,-50.0,0.0,0.1668264805666257,50,0.0450136549770832,0.7497490644454956,1.0,0.0,8
sac_plain,sensor_bias,0,0.1,-50.0,0.0,0.2208357524610258,50,0.0556445606052875,0.3934830129146576,1.0,0.0,9
sac_plain_recovery,sensor_bias,0,0.1,-50.0,0.0,0.1778098156553317,50,0.0531898029148578,0.3181895017623901,1.0,0.0,9
sac_plain,goal_spoof_immediate,0,0.1,-50.0,0.0,0.0973300892899257,50,0.0484023205935955,0.2261922061443328,1.0,0.0,0
sac_plain_recovery,goal_spoof_immediate,0,0.1,-50.0,0.0,0.097784020195357,50,0.034722875803709,0.1297183483839035,0.0,0.0,0
sac_plain,goal_spoof_immediate,0,0.1,-3.0,1.0,0.0420081699370011,50,0.0468504801392555,1.0001412630081177,1.0,0.0,1
sac_plain_recovery,goal_spoof_immediate,0,0.1,-50.0,0.0,0.0846955089468254,50,0.0500415451824665,0.1199788749217987,1.0,0.0,1
sac_plain,goal_spoof_immediate,0,0.1,-50.0,0.0,0.146241239210863,50,0.0688296183943748,0.6239489316940308,1.0,0.0,2
sac_plain_recovery,goal_spoof_immediate,0,0.1,-50.0,0.0,0.078301806903668,50,0.0300815720111131,0.2831590473651886,0.0,0.0,2
sac_plain,goal_spoof_immediate,0,0.1,-50.0,0.0,0.089771846384798,50,0.0402902550995349,0.3051195740699768,0.0,0.0,3
sac_plain_recovery,goal_spoof_immediate,0,0.1,-48.0,1.0,0.0923570662518164,50,0.0535925328731536,0.4182725548744201,1.0,0.0,3
sac_plain,goal_spoof_immediate,0,0.1,-50.0,0.0,0.1217780869148506,50,0.0549576468765735,0.5737633109092712,1.0,0.0,4
sac_plain_recovery,goal_spoof_immediate,0,0.1,-48.0,1.0,0.1117408715329659,50,0.0524717532098293,0.576626181602478,1.0,1.0,4
sac_plain,goal_spoof_immediate,0,0.1,-50.0,0.0,0.1257367586869625,50,0.0480628833174705,0.2274222373962402,1.0,0.0,5
sac_plain_recovery,goal_spoof_immediate,0,0.1,-47.0,1.0,0.0716873736732534,50,0.0464008934795856,0.1880250424146652,1.0,0.0,5
sac_plain,goal_spoof_immediate,0,0.1,-49.0,1.0,0.123984767653375,50,0.0440942458808422,0.2394634634256363,1.0,0.0,6
sac_plain_recovery,goal_spoof_immediate,0,0.1,-50.0,0.0,0.1258492428733988,50,0.0483437031507492,0.1213444545865058,1.0,0.0,6
sac_plain,goal_spoof_immediate,0,0.1,-50.0,0.0,0.0913493916529913,50,0.0653469637036323,0.6195547580718994,1.0,0.0,7
sac_plain_recovery,goal_spoof_immediate,0,0.1,-50.0,0.0,0.1140707096768478,50,0.0527039654552936,0.4596630930900574,1.0,0.0,7
sac_plain,goal_spoof_immediate,0,0.1,-50.0,0.0,0.1108470363043264,50,0.0819541066884994,0.4561281204223633,1.0,0.0,8
sac_plain_recovery,goal_spoof_immediate,0,0.1,-50.0,0.0,0.0761161404657069,50,0.063050739467144,0.3107368350028991,1.0,0.0,8
sac_plain,goal_spoof_immediate,0,0.1,-50.0,0.0,0.0725507056538972,50,0.0347772799432277,0.0875479876995086,0.0,0.0,9
sac_plain_recovery,goal_spoof_immediate,0,0.1,-50.0,0.0,0.1409594230949337,50,0.0525492839515209,0.1525527238845825,1.0,0.0,9
sac_plain,goal_spoof_midep,0,0.1,-31.0,1.0,0.1509711939721706,50,0.105497159063816,1.076195478439331,1.0,0.0,0
sac_plain_recovery,goal_spoof_midep,0,0.1,-31.0,1.0,0.1080487957581356,50,0.1078609675168991,0.9130082130432128,1.0,0.0,0
sac_plain,goal_spoof_midep,0,0.1,-29.0,1.0,0.0504643030594022,50,0.0971028357744216,0.5690131187438965,1.0,0.0,1
sac_plain_recovery,goal_spoof_midep,0,0.1,-2.0,1.0,0.0236855971552448,50,0.0752940028905868,0.9063678979873656,1.0,0.0,1
sac_plain,goal_spoof_midep,0,0.1,-31.0,1.0,0.1315869715004634,50,0.1153205633163452,0.3404103219509125,1.0,0.0,2
sac_plain_recovery,goal_spoof_midep,0,0.1,-31.0,1.0,0.1261999555794342,50,0.1145467832684516,0.3555985391139984,1.0,0.0,2
sac_plain,goal_spoof_midep,0,0.1,-31.0,1.0,0.1009604910601422,50,0.123241513967514,0.5217987298965454,1.0,0.0,3
sac_plain_recovery,goal_spoof_midep,0,0.1,-31.0,1.0,0.1053924996451868,50,0.1189611703157424,0.4617433845996856,1.0,0.0,3
sac_plain,goal_spoof_midep,0,0.1,-32.0,1.0,0.0775023390075662,50,0.0934958532452583,0.5276833176612854,1.0,0.0,4
sac_plain_recovery,goal_spoof_midep,0,0.1,-33.0,1.0,0.0977580145498437,50,0.1183191910386085,0.434200257062912,1.0,0.0,4
sac_plain,goal_spoof_midep,0,0.1,-30.0,1.0,0.0672690514560852,50,0.1308256238698959,0.2169988453388214,1.0,0.0,5
sac_plain_recovery,goal_spoof_midep,0,0.1,-30.0,1.0,0.1115646375387463,50,0.1384995281696319,0.4260919094085693,1.0,0.0,5
sac_plain,goal_spoof_midep,0,0.1,-30.0,1.0,0.1288381010722569,50,0.1022161543369293,0.1755251884460449,0.0,0.0,6
sac_plain_recovery,goal_spoof_midep,0,0.1,-30.0,1.0,0.0777627847037676,50,0.0749423280358314,0.1978517323732376,0.0,0.0,6
sac_plain,goal_spoof_midep,0,0.1,-31.0,1.0,0.0634751475770349,50,0.1110412329435348,0.5083819031715393,1.0,0.0,7
sac_plain_recovery,goal_spoof_midep,0,0.1,-31.0,1.0,0.0768694015536802,50,0.1267358809709549,0.5513424873352051,1.0,0.0,7
sac_plain,goal_spoof_midep,0,0.1,-32.0,1.0,0.0688561873483608,50,0.09827371686697,0.7139543294906616,1.0,0.0,8
sac_plain_recovery,goal_spoof_midep,0,0.1,-31.0,1.0,0.0836129896227084,50,0.1317240297794342,0.3520828485488891,1.0,0.0,8
sac_plain,goal_spoof_midep,0,0.1,-31.0,1.0,0.0906962618566666,50,0.1122900396585464,0.3264382481575012,1.0,0.0,9
sac_plain_recovery,goal_spoof_midep,0,0.1,-31.0,1.0,0.1319148068912614,50,0.1230221092700958,0.2407999485731125,1.0,0.0,9
random,sensor_dropout,1,0.0,-50.0,0.0,0.4261576351021192,50,1.528947830200195,1.1077396869659424,1.0,0.0,0
random_recovery,sensor_dropout,1,0.0,-50.0,0.0,0.3194500842552856,50,1.2486571073532104,0.8974354267120361,1.0,1.0,0
random,sensor_dropout,1,0.0,-50.0,0.0,0.284919346250044,50,1.5822713375091553,1.1269736289978027,1.0,0.0,1
random_recovery,sensor_dropout,1,0.0,-50.0,0.0,0.2916987985685004,50,1.3029584884643557,0.922980546951294,1.0,1.0,1
random,sensor_dropout,1,0.0,-50.0,0.0,0.1206887273190346,50,1.5792893171310425,1.1403937339782717,1.0,0.0,2
random_recovery,sensor_dropout,1,0.0,-42.0,1.0,0.1172381653925363,50,1.6594282388687134,1.1596033573150637,1.0,0.0,2
random,sensor_dropout,1,0.0,-50.0,0.0,0.2307298475701124,50,1.7248852252960205,1.195789813995361,1.0,0.0,3
random_recovery,sensor_dropout,1,0.0,-50.0,0.0,0.1718790383296679,50,1.381928563117981,1.0559680461883545,1.0,1.0,3
random,sensor_dropout,1,0.0,-50.0,0.0,0.5025632894616373,50,1.497597336769104,1.1262049674987793,1.0,0.0,4
random_recovery,sensor_dropout,1,0.0,-50.0,0.0,0.1461893252966628,50,1.4549264907836914,1.1136220693588257,1.0,0.0,4
random,sensor_dropout,1,0.0,-50.0,0.0,0.2453391196855376,50,1.4879390001296997,1.1136195659637451,1.0,0.0,5
random_recovery,sensor_dropout,1,0.0,-50.0,0.0,0.270671669401739,50,1.2084802389144895,0.9206682443618774,1.0,1.0,5
random,sensor_dropout,1,0.0,-50.0,0.0,0.2357354939055492,50,1.533541917800903,1.097734808921814,1.0,0.0,6
random_recovery,sensor_dropout,1,0.0,-50.0,0.0,0.2061084300955419,50,0.9016118049621582,0.7121323943138123,1.0,1.0,6
random,sensor_dropout,1,0.0,-36.0,1.0,0.2868970504129527,50,1.5885411500930786,1.1052733659744265,1.0,0.0,7
random_recovery,sensor_dropout,1,0.0,-50.0,0.0,0.2951400189645805,50,1.4922688007354736,1.0634946823120115,1.0,1.0,7
random,sensor_dropout,1,0.0,-50.0,0.0,0.2692614979006858,50,1.5791009664535522,1.109134554862976,1.0,0.0,8
random_recovery,sensor_dropout,1,0.0,-50.0,0.0,0.301377114057415,50,1.010209560394287,0.8247016668319702,1.0,1.0,8
random,sensor_dropout,1,0.0,-50.0,0.0,0.1373748986368669,50,1.59355890750885,1.1591342687606812,1.0,0.0,9
random_recovery,sensor_dropout,1,0.0,-50.0,0.0,0.1790858133160371,50,1.4651144742965698,1.0537500381469729,1.0,1.0,9
random,sensor_bias,1,0.1,-50.0,0.0,0.1803036866183888,50,1.5333307981491089,1.1138100624084473,1.0,0.0,0
random_recovery,sensor_bias,1,0.1,-50.0,0.0,0.3185805439200637,50,1.1535441875457764,0.8287450671195984,1.0,1.0,0
random,sensor_bias,1,0.1,-50.0,0.0,0.2033339661280368,50,1.4638421535491943,1.0525126457214355,1.0,0.0,1
random_recovery,sensor_bias,1,0.1,-50.0,0.0,0.0704590758016502,50,1.5434634685516355,1.151015043258667,1.0,0.0,1
random,sensor_bias,1,0.1,-50.0,0.0,0.3491373254395931,50,1.7036834955215454,1.2034980058670044,1.0,0.0,2
random_recovery,sensor_bias,1,0.1,-50.0,0.0,0.3645487775100866,50,1.1295881271362305,0.8637513518333435,1.0,1.0,2
random,sensor_bias,1,0.1,-50.0,0.0,0.3463201797472763,50,1.5007673501968384,1.0674200057983398,1.0,0.0,3
random_recovery,sensor_bias,1,0.1,-50.0,0.0,0.1361508926830973,50,1.5399810075759888,1.1148803234100342,1.0,0.0,3
random,sensor_bias,1,0.1,-50.0,0.0,0.2109564902133032,50,1.6469438076019287,1.1264309883117676,1.0,0.0,4
random_recovery,sensor_bias,1,0.1,-50.0,0.0,0.2882610733114791,50,1.1272248029708862,0.7719648480415344,0.0,1.0,4
random,sensor_bias,1,0.1,-50.0,0.0,0.3559271852409499,50,1.5607881546020508,1.081581711769104,1.0,0.0,5
random_recovery,sensor_bias,1,0.1,-49.0,1.0,0.1722548160142931,50,1.521566390991211,1.132286787033081,1.0,0.0,5
random,sensor_bias,1,0.1,-50.0,0.0,0.2362329682601532,50,1.4818439483642578,1.1197832822799685,1.0,0.0,6
random_recovery,sensor_bias,1,0.1,-50.0,0.0,0.3326067722368614,50,1.0444082021713257,0.7207995057106018,1.0,1.0,6
random,sensor_bias,1,0.1,-49.0,1.0,0.1983267513816784,50,1.4589176177978516,1.0720081329345703,1.0,0.0,7
random_recovery,sensor_bias,1,0.1,-26.0,1.0,0.1558478817814688,50,1.587558031082153,1.1105469465255735,1.0,0.0,7
random,sensor_bias,1,0.1,-50.0,0.0,0.1245349579284876,50,1.5205799341201782,1.0862796306610107,1.0,0.0,8
random_recovery,sensor_bias,1,0.1,-50.0,0.0,0.2208207490950068,50,1.5511962175369265,1.1171282529830933,1.0,0.0,8
random,sensor_bias,1,0.1,-50.0,0.0,0.1719702017956088,50,1.5692529678344729,1.1303906440734863,1.0,0.0,9
random_recovery,sensor_bias,1,0.1,-50.0,0.0,0.3001230077348856,50,1.1705554723739624,0.8201410174369812,1.0,1.0,9
random,goal_spoof_immediate,1,0.1,-50.0,0.0,0.3022840037880166,50,1.732211709022522,1.178407907485962,1.0,0.0,0
random_recovery,goal_spoof_immediate,1,0.1,-50.0,0.0,0.2815696758298567,50,1.223239779472351,0.865276575088501,1.0,1.0,0
random,goal_spoof_immediate,1,0.1,-50.0,0.0,0.2028068500002705,50,1.4140559434890747,1.173892617225647,1.0,0.0,1
random_recovery,goal_spoof_immediate,1,0.1,-50.0,0.0,0.1922069917347331,50,1.1675525903701782,0.8586448431015015,1.0,1.0,1
random,goal_spoof_immediate,1,0.1,-50.0,0.0,0.20927911081449,50,1.572075366973877,1.080622673034668,1.0,0.0,2
random_recovery,goal_spoof_immediate,1,0.1,-50.0,0.0,0.2093059068985285,50,1.6390316486358645,1.1383041143417358,1.0,0.0,2
random,goal_spoof_immediate,1,0.1,-50.0,0.0,0.3196207016561173,50,1.6692368984222412,1.181079983711243,1.0,0.0,3
random_recovery,goal_spoof_immediate,1,0.1,-50.0,0.0,0.2720338415105364,50,1.3697733879089355,0.9444958567619324,1.0,1.0,3
random,goal_spoof_immediate,1,0.1,-50.0,0.0,0.1533353505846582,50,1.6153045892715454,1.1839125156402588,1.0,0.0,4
random_recovery,goal_spoof_immediate,1,0.1,-50.0,0.0,0.200481698303864,50,1.5556071996688845,1.1331157684326172,1.0,0.0,4
random,goal_spoof_immediate,1,0.1,-50.0,0.0,0.2759283936859046,50,1.5656750202178955,1.1211282014846802,1.0,0.0,5
random_recovery,goal_spoof_immediate,1,0.1,-50.0,0.0,0.3534644935281887,50,0.9249115586280824,0.677196741104126,1.0,1.0,5
random,goal_spoof_immediate,1,0.1,-50.0,0.0,0.4198599703027382,50,1.6726806163787842,1.1642374992370603,1.0,0.0,6
random_recovery,goal_spoof_immediate,1,0.1,-50.0,0.0,0.2149523755955456,50,0.735784113407135,0.530326247215271,0.0,1.0,6
random,goal_spoof_immediate,1,0.1,-50.0,0.0,0.1827149004466214,50,1.4354792833328247,1.0368989706039429,1.0,0.0,7
random_recovery,goal_spoof_immediate,1,0.1,-49.0,1.0,0.1309944620057424,50,1.5076782703399658,1.075466275215149,1.0,0.0,7
random,goal_spoof_immediate,1,0.1,-48.0,1.0,0.081983859467494,50,1.5001927614212036,1.118091344833374,1.0,0.0,8
random_recovery,goal_spoof_immediate,1,0.1,-50.0,0.0,0.2720155479451924,50,1.5889182090759275,1.1049590110778809,1.0,1.0,8
random,goal_spoof_immediate,1,0.1,-50.0,0.0,0.1373423660242828,50,1.5781922340393066,1.1437512636184692,1.0,0.0,9
random_recovery,goal_spoof_immediate,1,0.1,-50.0,0.0,0.1964221831089508,50,1.6622761487960815,1.1936081647872925,1.0,0.0,9
random,goal_spoof_midep,1,0.1,-50.0,0.0,0.2249870979523529,50,1.5265417098999023,1.0977354049682615,1.0,0.0,0
random_recovery,goal_spoof_midep,1,0.1,-42.0,1.0,0.0527463436317226,50,1.6772184371948242,1.1645599603652954,1.0,0.0,0
random,goal_spoof_midep,1,0.1,-50.0,0.0,0.1353296509358074,50,1.5829753875732422,1.1081925630569458,1.0,0.0,1
random_recovery,goal_spoof_midep,1,0.1,-50.0,0.0,0.234779841711215,50,1.3350926637649536,0.9865095615386964,1.0,1.0,1
random,goal_spoof_midep,1,0.1,-50.0,0.0,0.1977188130259481,50,1.4717069864273071,1.1269789934158323,1.0,0.0,2
random_recovery,goal_spoof_midep,1,0.1,-50.0,0.0,0.2712859189489145,50,1.2767763137817385,0.8797349333763123,1.0,1.0,2
random,goal_spoof_midep,1,0.1,-50.0,0.0,0.2645972450180688,50,1.619418978691101,1.0796691179275513,1.0,0.0,3
random_recovery,goal_spoof_midep,1,0.1,-50.0,0.0,0.2947008262838081,50,1.2706695795059204,0.8972961902618408,1.0,1.0,3
random,goal_spoof_midep,1,0.1,-50.0,0.0,0.2770613028465097,50,1.740522384643555,1.1670246124267578,1.0,0.0,4
random_recovery,goal_spoof_midep,1,0.1,-50.0,0.0,0.3008327035312857,50,1.0001052618026731,0.6786081790924072,1.0,1.0,4
random,goal_spoof_midep,1,0.1,-50.0,0.0,0.2870710722425313,50,1.4828673601150513,1.1091456413269043,1.0,0.0,5
