condition,episode_idx,step,distance_to_goal,recovery_triggered,action_norm
sensor_dropout,74,49,0.000799219093756263,1,0.003996056038886309
sensor_dropout,75,0,0.09848508714496275,0,1.7972912788391113
sensor_dropout,75,1,0.094012964158628,0,1.8044652938842773
sensor_dropout,75,2,0.11922667532826266,0,1.8069339990615845
sensor_dropout,75,3,0.16115337073616484,1,0.8057670593261719
sensor_dropout,75,4,0.13967454055865744,1,0.6983729004859924
sensor_dropout,75,5,0.1155998305600163,1,0.5779992938041687
sensor_dropout,75,6,0.0962341481132177,1,0.4811708331108093
sensor_dropout,75,7,0.08008699583246474,1,0.4004349112510681
sensor_dropout,75,8,0.06666779393050448,1,0.3333391547203064
sensor_dropout,75,9,0.05550396894746186,1,0.2775198519229889
sensor_dropout,75,10,0.046213085735139964,1,0.23106546700000763
sensor_dropout,75,11,0.038478548188044595,1,0.19239291548728943
sensor_dropout,75,12,0.03203833831459427,1,0.1601918339729309
sensor_dropout,75,13,0.02667506515479489,1,0.13337524235248566
sensor_dropout,75,14,0.022208308473899683,1,0.11104163527488708
sensor_dropout,75,15,0.018487992499748963,1,0.09243997186422348
sensor_dropout,75,16,0.015389352536415685,1,0.07694681733846664
sensor_dropout,75,17,0.01280855224891334,1,0.06404281407594681
sensor_dropout,75,18,0.01065920385574818,1,0.05329600349068642
sensor_dropout,75,19,0.008869350861031853,1,0.04434699937701225
sensor_dropout,75,20,0.007379094616520957,1,0.03689558058977127
sensor_dropout,75,21,0.006138589109903266,1,0.030693020671606064
sensor_dropout,75,22,0.0051063614396868245,1,0.025532055646181107
sensor_dropout,75,23,0.004247944743782614,1,0.02123997174203396
sensor_dropout,75,24,0.003534827483631449,1,0.017674431204795837
sensor_dropout,75,25,0.0029434799877348346,1,0.014717561192810535
sensor_dropout,75,26,0.0024546285002784497,1,0.012273422442376614
sensor_dropout,75,27,0.002052403245919727,1,0.010262096300721169
sensor_dropout,75,28,0.0017236742479967183,1,0.008618591353297234
sensor_dropout,75,29,0.0014575990194225738,1,0.007288147695362568
sensor_dropout,75,30,0.001245203365936673,1,0.006226361263543367
sensor_dropout,75,31,0.0010788620369450667,1,0.0053945365361869335
sensor_dropout,75,32,0.0009518761497283043,1,0.004759525414556265
sensor_dropout,75,33,0.0008580418573369784,1,0.004290289711207151
sensor_dropout,75,34,0.0007914265812671899,1,0.003957297187298536
sensor_dropout,75,35,0.0007463594072620302,1,0.003732142271474004
sensor_dropout,75,36,0.000717636655921174,1,0.003588563296943903
sensor_dropout,75,37,0.0007007691396405451,1,0.0035040760412812233
sensor_dropout,75,38,0.0006921314637679492,1,0.0034609725698828697
sensor_dropout,75,39,0.0006889500700973604,1,0.0034449645318090916
sensor_dropout,75,40,0.0006892301734693415,1,0.003446333110332489
sensor_dropout,75,41,0.0006915824756224677,1,0.003458217950537801
sensor_dropout,75,42,0.00069506630145342,1,0.003475508186966181
sensor_dropout,75,43,0.0006990818287103391,1,0.0034956589806824923
sensor_dropout,75,44,0.000703239159910935,1,0.00351647287607193
sensor_dropout,75,45,0.0007073068452140295,1,0.003536773379892111
sensor_dropout,75,46,0.0007111563563831384,1,0.0035558072850108147
sensor_dropout,75,47,0.0007146947035832151,1,0.0035734421107918024
sensor_dropout,75,48,0.0007179599556188647,1,0.003590045729652047
sensor_dropout,75,49,0.0007208734590458544,1,0.0036045191809535027
sensor_dropout,76,0,0.08773735670376474,0,1.7748627662658691
sensor_dropout,76,1,0.07625111154975203,0,1.782896637916565
sensor_dropout,76,2,0.10028296326910507,0,1.7868378162384033
sensor_dropout,76,3,0.14371795525504324,0,1.7887130975723267
sensor_dropout,76,4,0.19349272832296807,0,1.7900323867797852
sensor_dropout,76,5,0.24468517330522332,1,1.2234256267547607
sensor_dropout,76,6,0.211338288246321,0,1.7957171201705933
sensor_dropout,76,7,0.2548221897153331,0,1.7973757982254028
sensor_dropout,76,8,0.3054825160578275,0,1.798153042793274
sensor_dropout,76,9,0.3533937072752068,0,1.799367070198059
sensor_dropout,76,10,0.39970239900608673,1,1.6758939027786255
sensor_dropout,76,11,0.3480062067549537,0,1.8017805814743042
sensor_dropout,76,12,0.38579706713588346,1,1.663588047027588
sensor_dropout,76,13,0.3361341887786668,1,1.598159909248352
sensor_dropout,76,14,0.28018721495604326,1,1.4009357690811157
sensor_dropout,76,15,0.23333772662127938,1,1.1666885614395142
sensor_dropout,76,16,0.19539268918030492,1,0.9769632816314697
sensor_dropout,76,17,0.16456553397533707,1,0.8228275775909424
sensor_dropout,76,18,0.13894411299034828,1,0.6947201490402222
sensor_dropout,76,19,0.11724889092565927,1,0.5862445831298828
sensor_dropout,76,20,0.09878848534421844,1,0.4939424395561218
sensor_dropout,76,21,0.08311419172556905,1,0.4155707061290741
sensor_dropout,76,22,0.06984042857043055,1,0.34920188784599304
sensor_dropout,76,23,0.058623416945895325,1,0.2931167781352997
sensor_dropout,76,24,0.049161298845577704,1,0.24580655992031097
sensor_dropout,76,25,0.04119175634770911,1,0.2059585601091385
sensor_dropout,76,26,0.03448831683136405,1,0.17244134843349457
sensor_dropout,76,27,0.02885633730876778,1,0.14428161084651947
sensor_dropout,76,28,0.024129240402338718,1,0.12064635008573532
sensor_dropout,76,29,0.020164994817334955,1,0.10082490742206573
sensor_dropout,76,30,0.01684290498404342,1,0.08421454578638077
sensor_dropout,76,31,0.014060664684965071,1,0.07030323147773743
sensor_dropout,76,32,0.011731801603957885,1,0.058658961206674576
sensor_dropout,76,33,0.009783362857869751,1,0.048916831612586975
sensor_dropout,76,34,0.008153924643463602,1,0.04076964408159256
sensor_dropout,76,35,0.006791852927899924,1,0.033959005028009415
sensor_dropout,76,36,0.005653809082589479,1,0.028268666937947273
sensor_dropout,76,37,0.004703438293955613,1,0.02351684682071209
sensor_dropout,76,38,0.003910225551825641,1,0.019550837576389313
sensor_dropout,76,39,0.0032486300826599975,1,0.016242869198322296
sensor_dropout,76,40,0.0026975815888242083,1,0.013487866148352623
sensor_dropout,76,41,0.0022400008704307572,1,0.011199818924069405
sensor_dropout,76,42,0.0018620916155007458,1,0.009310295805335045
sensor_dropout,76,43,0.0015526664480135872,1,0.007763126865029335
sensor_dropout,76,44,0.0013027094297679833,1,0.006513430271297693
sensor_dropout,76,45,0.001104887195383884,1,0.005524402484297752
sensor_dropout,76,46,0.000953018468943319,1,0.004764731042087078
sensor_dropout,76,47,0.0008414513032334576,1,0.004207056015729904
sensor_dropout,76,48,0.0007644024249487941,1,0.003822177415713668
sensor_dropout,76,49,0.0007156539977937541,1,0.003578105242922902
sensor_dropout,77,0,0.15406312074304282,0,1.874019742012024
sensor_dropout,77,1,0.19504058416503944,0,1.8745832443237305
sensor_dropout,77,2,0.2446484076457359,0,1.875403881072998
sensor_dropout,77,3,0.2961916406013697,1,1.416632890701294
sensor_dropout,77,4,0.2571080698391191,1,1.2855405807495117
sensor_dropout,77,5,0.21383344041372793,1,1.0691673755645752
sensor_dropout,77,6,0.17845126762243574,1,0.8922565579414368
sensor_dropout,77,7,0.14889739427188994,1,0.7444873452186584
sensor_dropout,77,8,0.12424965811708502,1,0.6212486624717712
sensor_dropout,77,9,0.1036798511343826,1,0.5183994770050049
sensor_dropout,77,10,0.08650977681467001,1,0.4325488805770874
sensor_dropout,77,11,0.07217566438512937,1,0.36087846755981445
sensor_dropout,77,12,0.06020837181429585,1,0.30104225873947144
sensor_dropout,77,13,0.05021689410972234,1,0.2510848343372345
sensor_dropout,77,14,0.04187509044162031,1,0.2093757688999176
sensor_dropout,77,15,0.03491072752932866,1,0.17455384135246277
sensor_dropout,77,16,0.0290965277245945,1,0.14548297226428986
sensor_dropout,77,17,0.024242703588777153,1,0.12121360003948212
sensor_dropout,77,18,0.020190789167716706,1,0.10095427185297012
sensor_dropout,77,19,0.01680843360365766,1,0.0840425118803978
sensor_dropout,77,20,0.013985142042472138,1,0.06992608308792114
sensor_dropout,77,21,0.011628653615219961,1,0.05814368277788162
sensor_dropout,77,22,0.009661943426184377,1,0.048309918493032455
sensor_dropout,77,23,0.008020723723748034,1,0.04010378569364548
sensor_dropout,77,24,0.006651327739196494,1,0.03325674310326576
sensor_dropout,77,25,0.005508904226004009,1,0.027544889599084854
sensor_dropout,77,26,0.004555617341142443,1,0.022778473794460297
sensor_dropout,77,27,0.0037595586732167893,1,0.018797781318426132
sensor_dropout,77,28,0.003094348228290257,1,0.015471810474991798
sensor_dropout,77,29,0.002538746618948885,1,0.012693831697106361
sensor_dropout,77,30,0.0020762442626953434,1,0.010381407104432583
sensor_dropout,77,31,0.0016942980561441732,1,0.008471989072859287
sensor_dropout,77,32,0.0013835437347149906,1,0.006917883176356554
sensor_dropout,77,33,0.001137186326187496,1,0.005685897544026375
sensor_dropout,77,34,0.0009502306722377599,1,0.004751557018607855
sensor_dropout,77,35,0.0008182829925471052,1,0.004091397859156132
sensor_dropout,77,36,0.000735843483205473,1,0.003679153509438038
sensor_dropout,77,37,0.0006946890910600438,1,0.0034736909437924623
sensor_dropout,77,38,0.0006842172590442369,1,0.0034211843740195036
sensor_dropout,77,39,0.0006937018988104292,1,0.003468742361292243
sensor_dropout,77,40,0.0007143822819117023,1,0.0035718970466405153
sensor_dropout,77,41,0.0007402002711749402,1,0.00370101910084486
sensor_dropout,77,42,0.0007674099462118348,1,0.0038371055852621794
sensor_dropout,77,43,0.000793891865284232,1,0.003969492390751839
sensor_dropout,77,44,0.0008185468955186499,1,0.004092805087566376
sensor_dropout,77,45,0.0008408808948255792,1,0.004204446915537119
sensor_dropout,77,46,0.0008607757697697222,1,0.004303825553506613
sensor_dropout,77,47,0.0008783011210415119,1,0.004391510970890522
sensor_dropout,77,48,0.0008936057331630547,1,0.004468067083507776
sensor_dropout,77,49,0.000906906177447231,1,0.004534524865448475
sensor_dropout,78,0,0.17335040939075166,0,1.74871027469635
sensor_dropout,78,1,0.13608414681172906,0,1.7542380094528198
sensor_dropout,78,2,0.11098261279036858,0,1.761069893836975
sensor_dropout,78,3,0.11250095515039632,0,1.7661575078964233
sensor_dropout,78,4,0.13901912784682693,0,1.7687302827835083
sensor_dropout,78,5,0.17883690444836733,0,1.770876169204712
sensor_dropout,78,6,0.22312766305880294,1,1.115638256072998
sensor_dropout,78,7,0.1907335843481041,0,1.7754932641983032
sensor_dropout,78,8,0.2296220303154712,0,1.7778489589691162
sensor_dropout,78,9,0.2765000108786001,0,1.7797207832336426
sensor_dropout,78,10,0.32158081780433884,1,1.3897513151168823
sensor_dropout,78,11,0.2783441303109763,0,1.7829874753952026
sensor_dropout,78,12,0.3156382119870891,0,1.7847082614898682
sensor_dropout,78,13,0.3606378417174674,0,1.7865530252456665
sensor_dropout,78,14,0.4028183769476862,0,1.7887119054794312
sensor_dropout,78,15,0.4429262128421463,1,1.727679967880249
sensor_dropout,78,16,0.38731152731211727,0,1.7905915975570679
sensor_dropout,78,17,0.4196682157129595,0,1.7928162813186646
sensor_dropout,78,18,0.46007455363259286,0,1.7950186729431152
sensor_dropout,78,19,0.49678288411373417,0,1.7951130867004395
sensor_dropout,78,20,0.5304753321962538,1,1.7320507764816284
sensor_dropout,78,21,0.4718423260386543,0,1.7987698316574097
sensor_dropout,78,22,0.49975412364945127,0,1.7997008562088013
sensor_dropout,78,23,0.5351866380124343,0,1.8009353876113892
sensor_dropout,78,24,0.5661495640177634,0,1.8039298057556152
sensor_dropout,78,25,0.5932619640444111,1,1.7320507764816284
sensor_dropout,78,26,0.5330714791197535,1,1.6682966947555542
sensor_dropout,78,27,0.4690418791746482,1,1.5731984376907349
sensor_dropout,78,28,0.4115773491360315,1,1.4697462320327759
sensor_dropout,78,29,0.3592471807411243,1,1.3218871355056763
sensor_dropout,78,30,0.31249839698872106,1,1.218373417854309
sensor_dropout,78,31,0.2699193307001695,0,1.7984693050384521
sensor_dropout,78,32,0.3074833645385199,0,1.800114393234253
sensor_dropout,78,33,0.3520642855261538,0,1.8021342754364014
sensor_dropout,78,34,0.39495727509565426,1,1.4739373922348022
sensor_dropout,78,35,0.34967872073579376,1,1.3455758094787598
sensor_dropout,78,36,0.3010198765020769,0,1.7984246015548706
sensor_dropout,78,37,0.3384512942629344,0,1.8002537488937378
sensor_dropout,78,38,0.38261146778769534,0,1.8018584251403809
sensor_dropout,78,39,0.4245776117736868,1,1.5778244733810425
sensor_dropout,78,40,0.3755379172729646,1,1.4217218160629272
sensor_dropout,78,41,0.3237501848777248,0,1.7983931303024292
sensor_dropout,78,42,0.360520799440198,0,1.8000050783157349
sensor_dropout,78,43,0.40400882753374684,0,1.8016729354858398
sensor_dropout,78,44,0.44507969469153225,1,1.6028424501419067
sensor_dropout,78,45,0.3947131382144037,1,1.4677553176879883
sensor_dropout,78,46,0.3412141705234312,0,1.7987840175628662
sensor_dropout,78,47,0.3773499572263468,0,1.8001937866210938
sensor_dropout,78,48,0.4202172380711545,0,1.8019592761993408
sensor_dropout,78,49,0.46055124781974094,1,1.6134161949157715
sensor_dropout,79,0,0.1910272146905064,0,1.7973144054412842
sensor_dropout,79,1,0.17618468784612087,0,1.8021697998046875
sensor_dropout,79,2,0.1771012603843987,0,1.807557225227356
sensor_dropout,79,3,0.19491300972829254,1,0.974564790725708
sensor_dropout,79,4,0.16713719198846316,1,0.8356857895851135
sensor_dropout,79,5,0.13881468102010847,1,0.694073498249054
sensor_dropout,79,6,0.11587261905736523,1,0.5793628692626953
sensor_dropout,79,7,0.09674198153598361,1,0.4837099015712738
sensor_dropout,79,8,0.08080501517202762,1,0.40402472019195557
sensor_dropout,79,9,0.06750716251030893,1,0.33753538131713867
sensor_dropout,79,10,0.056402990532185886,1,0.28201451897621155
sensor_dropout,79,11,0.0471261859289321,1,0.235630601644516
sensor_dropout,79,12,0.039374049261109045,1,0.1968701332807541
sensor_dropout,79,13,0.03289526749627981,1,0.1644761860370636
sensor_dropout,79,14,0.02748059449867134,1,0.13740284740924835
sensor_dropout,79,15,0.022955446877271805,1,0.11477695405483246
sensor_dropout,79,16,0.01917400724537219,1,0.09586981683969498
sensor_dropout,79,17,0.01601437824557477,1,0.08007140457630157
sensor_dropout,79,18,0.013374651828442463,1,0.06687305122613907
sensor_dropout,79,19,0.01116958015750681,1,0.0558476597070694
sensor_dropout,79,20,0.009327901198683684,1,0.04663945734500885
sensor_dropout,79,21,0.007790019271277987,1,0.03895018994808197
sensor_dropout,79,22,0.006506125765769085,1,0.032530512660741806
sensor_dropout,79,23,0.005434650136056583,1,0.027173183858394623
sensor_dropout,79,24,0.004541117950075249,1,0.022705454379320145
sensor_dropout,79,25,0.0037971294004245522,1,0.018985575065016747
sensor_dropout,79,26,0.003179223259342027,1,0.015895748510956764
sensor_dropout,79,27,0.0026680640648954197,1,0.013339893892407417
sensor_dropout,79,28,0.002247442206329946,1,0.011237055994570255
sensor_dropout,79,29,0.0019035827332797176,1,0.009517719969153404
sensor_dropout,79,30,0.0016250362244265755,1,0.008125193417072296
sensor_dropout,79,31,0.0014022507129325765,1,0.007011252921074629
sensor_dropout,79,32,0.0012271422249554755,1,0.0061356546357274055
sensor_dropout,79,33,0.001092610861208729,1,0.00546275032684207
sensor_dropout,79,34,0.000992164913175002,1,0.004960726946592331
sensor_dropout,79,35,0.0009196897061549326,1,0.0045982287265360355
sensor_dropout,79,36,0.0008695045233086664,1,0.004347278270870447
sensor_dropout,79,37,0.0008364499002272163,1,0.004182267002761364
sensor_dropout,79,38,0.0008160651215414405,1,0.004080402199178934
sensor_dropout,79,39,0.0008047205616026642,1,0.004023434594273567
sensor_dropout,79,40,0.0007996015156060142,1,0.003998177126049995
sensor_dropout,79,41,0.0007985930155612187,1,0.003992826212197542
sensor_dropout,79,42,0.0008001906369311649,1,0.00400101812556386
sensor_dropout,79,43,0.0008033444989776325,1,0.004016651306301355
sensor_dropout,79,44,0.0008073676603622048,1,0.004036787431687117
sensor_dropout,79,45,0.0008117576428355568,1,0.004058722872287035
sensor_dropout,79,46,0.0008161979566127192,1,0.004081039689481258
sensor_dropout,79,47,0.0008205461713094518,1,0.004102996550500393
sensor_dropout,79,48,0.000824634629955159,1,0.004123242571949959
sensor_dropout,79,49,0.0008284795232681896,1,0.004142447374761105
sensor_dropout,80,0,0.09915075618999653,0,1.8175511360168457
sensor_dropout,80,1,0.07289006774483567,0,1.8240498304367065
sensor_dropout,80,2,0.08201061902281036,0,1.830946445465088
sensor_dropout,80,3,0.1204956882460183,1,0.6024786233901978
sensor_dropout,80,4,0.1054654796437485,1,0.5273277759552002
sensor_dropout,80,5,0.08731203271143094,1,0.4365605115890503
sensor_dropout,80,6,0.07286702287741084,1,0.3643353581428528
sensor_dropout,80,7,0.06082826611646102,1,0.3041413128376007
sensor_dropout,80,8,0.05081610065175202,1,0.2540806829929352
sensor_dropout,80,9,0.0424682000577653,1,0.21234139800071716
sensor_dropout,80,10,0.03549863723370471,1,0.17749327421188354
sensor_dropout,80,11,0.029674150908694793,1,0.14837102591991425
sensor_dropout,80,12,0.02480338435484141,1,0.1240171268582344
sensor_dropout,80,13,0.020728415525932273,1,0.10364244878292084
sensor_dropout,80,14,0.017318318288660862,1,0.08659198135137558
sensor_dropout,80,15,0.014464219651452392,1,0.07232123613357544
sensor_dropout,80,16,0.012075375672106706,1,0.060377273708581924
sensor_dropout,80,17,0.010076004604002795,1,0.05037998408079147
sensor_dropout,80,18,0.008402806453710577,1,0.042014241218566895
sensor_dropout,80,19,0.007002807191465392,1,0.035014379769563675
sensor_dropout,80,20,0.005831711461747609,1,0.029158640652894974
sensor_dropout,80,21,0.00485247564730975,1,0.02426251769065857
sensor_dropout,80,22,0.0040340814832789205,1,0.020170528441667557
sensor_dropout,80,23,0.0033504617374413236,1,0.016752341762185097
sensor_dropout,80,24,0.002779771112572387,1,0.013898936100304127
sensor_dropout,80,25,0.002304165833845805,1,0.011521004140377045
sensor_dropout,80,26,0.0019094463268026851,1,0.009547315537929535
sensor_dropout,80,27,0.0015843239737635048,1,0.007922112010419369
sensor_dropout,80,28,0.001319785993040975,1,0.006599339656531811
sensor_dropout,80,29,0.001108666667361027,1,0.005543519277125597
sensor_dropout,80,30,0.000945110495700048,1,0.0047256131656467915
sensor_dropout,80,31,0.0008239336291507402,1,0.004119796212762594
sensor_dropout,80,32,0.0007398696556209259,1,0.003699857508763671
sensor_dropout,80,33,0.0006869670607397559,1,0.003435274353250861
sensor_dropout,80,34,0.0006585926932648725,1,0.0032931165769696236
sensor_dropout,80,35,0.0006480383721387188,1,0.0032403534278273582
sensor_dropout,80,36,0.0006493505385305315,1,0.0032469183206558228
sensor_dropout,80,37,0.0006578724452870417,1,0.0032894385512918234
sensor_dropout,80,38,0.0006702929654166946,1,0.0033516068942844868
sensor_dropout,80,39,0.0006844139737773622,1,0.00342215015552938
sensor_dropout,80,40,0.0006988687543059629,1,0.003494526958093047
sensor_dropout,80,41,0.0007128495601504642,1,0.003564376151189208
sensor_dropout,80,42,0.0007259207433122733,1,0.0036297773476690054
sensor_dropout,80,43,0.0007378604502368174,1,0.0036893675569444895
sensor_dropout,80,44,0.0007486375533140173,1,0.0037433053366839886
sensor_dropout,80,45,0.0007582221749122536,1,0.003791272407397628
sensor_dropout,80,46,0.0007667338638362479,1,0.003833628725260496
sensor_dropout,80,47,0.0007742055884580814,1,0.0038711761590093374
sensor_dropout,80,48,0.0007807962462701799,1,0.003904168726876378
sensor_dropout,80,49,0.0007865363488308701,1,0.003932582680135965
sensor_dropout,81,0,0.1859505936213617,0,1.882248878479004
sensor_dropout,81,1,0.18656429045702838,0,1.8922992944717407
sensor_dropout,81,2,0.20356645664580889,0,1.902267336845398
sensor_dropout,81,3,0.2332513134360672,1,1.0386300086975098
sensor_dropout,81,4,0.20409357007817805,1,1.020467758178711
sensor_dropout,81,5,0.16963809506322308,1,0.8481905460357666
sensor_dropout,81,6,0.1411548111294658,1,0.7057740092277527
sensor_dropout,81,7,0.11743260475233999,1,0.5871629118919373
sensor_dropout,81,8,0.09768811221984698,1,0.488440603017807
sensor_dropout,81,9,0.08125102577901235,1,0.4062551259994507
sensor_dropout,81,10,0.0675665681982482,1,0.3378327786922455
sensor_dropout,81,11,0.05617328112497883,1,0.2808663845062256
sensor_dropout,81,12,0.04668729547349047,1,0.23343639075756073
sensor_dropout,81,13,0.038789185489238445,1,0.19394579529762268
sensor_dropout,81,14,0.03221308989292217,1,0.16106542944908142
sensor_dropout,81,15,0.02673770182931755,1,0.13368836045265198
sensor_dropout,81,16,0.02217879676662516,1,0.11089392006397247
sensor_dropout,81,17,0.018382989961074594,1,0.09191488474607468
sensor_dropout,81,18,0.015427154393434096,1,0.07713576406240463
sensor_dropout,81,19,0.015378974060827765,1,0.07689482718706131
sensor_dropout,81,20,0.01537098505673576,1,0.07685483247041702
sensor_dropout,81,21,0.015334374440410478,1,0.07667174190282822
sensor_dropout,81,22,0.015295652626312472,1,0.07647808641195297
sensor_dropout,81,23,0.015259689163053345,1,0.07629835605621338
sensor_dropout,81,24,0.015227157416203974,1,0.07613570243120193
sensor_dropout,81,25,0.015197886841986962,1,0.07598936557769775
sensor_dropout,81,26,0.015171568104768104,1,0.07585784792900085
sensor_dropout,81,27,0.015147897338565487,1,0.07573937624692917
sensor_dropout,81,28,0.015126601174507768,1,0.07563288509845734
sensor_dropout,81,29,0.015107434975946672,1,0.07553704082965851
sensor_dropout,81,30,0.015090181496310699,1,0.07545094192028046
sensor_dropout,81,31,0.01507464676293017,1,0.07537324726581573
sensor_dropout,81,32,0.01506065869388351,1,0.07530319690704346
sensor_dropout,81,33,0.015048062052550236,1,0.07524022459983826
sensor_dropout,81,34,0.015036717362566147,1,0.07518347352743149
sensor_dropout,81,35,0.015026500373749906,1,0.07513239979743958
sensor_dropout,81,36,0.015017298727925602,1,0.07508644461631775
sensor_dropout,81,37,0.015009011241183078,1,0.07504498958587646
sensor_dropout,81,38,0.01500154779659164,1,0.07500772178173065
sensor_dropout,81,39,0.014994826350902673,1,0.07497413456439972
sensor_dropout,81,40,0.014988773654642401,1,0.07494384050369263
sensor_dropout,81,41,0.01498332398760996,1,0.07491663843393326
sensor_dropout,81,42,0.014978417295672838,1,0.07489196211099625
sensor_dropout,81,43,0.014974000454252992,1,0.07486991584300995
sensor_dropout,81,44,0.014970024319892323,1,0.07485007494688034
sensor_dropout,81,45,0.014966445486101319,1,0.07483217120170593
sensor_dropout,81,46,0.014963225155836037,1,0.07481610029935837
sensor_dropout,81,47,0.014960327690054955,1,0.07480164617300034
sensor_dropout,81,48,0.014957721162403827,1,0.0747886374592781
sensor_dropout,81,49,0.014955376843874072,1,0.07477694004774094
sensor_dropout,82,0,0.11872614380066632,0,1.8419338464736938
sensor_dropout,82,1,0.12693835710557666,0,1.8499367237091064
sensor_dropout,82,2,0.15706137946891166,0,1.8566268682479858
sensor_dropout,82,3,0.1989530687916682,1,0.9947653412818909
sensor_dropout,82,4,0.1717285774584171,1,0.8586429357528687
sensor_dropout,82,5,0.14222379105247135,1,0.7111189961433411
sensor_dropout,82,6,0.11834192100809375,1,0.591709554195404
sensor_dropout,82,7,0.09841031834233684,1,0.4920514225959778
sensor_dropout,82,8,0.08183245032986552,1,0.4091622829437256
sensor_dropout,82,9,0.06803694891559346,1,0.34018462896347046
sensor_dropout,82,10,0.05655676568924898,1,0.2827838957309723
sensor_dropout,82,11,0.04700292170106953,1,0.23501457273960114
sensor_dropout,82,12,0.0390521306408956,1,0.19526053965091705
sensor_dropout,82,13,0.03243533525219371,1,0.16217659413814545
sensor_dropout,82,14,0.026928723760086405,1,0.1346435695886612
sensor_dropout,82,15,0.022346048463993795,1,0.11173013597726822
sensor_dropout,82,16,0.018532351410034335,1,0.09266173094511032
sensor_dropout,82,17,0.015358654710851573,1,0.07679330557584763
sensor_dropout,82,18,0.012717639200449445,1,0.0635882318019867
sensor_dropout,82,19,0.010520001130355618,1,0.05259989947080612
sensor_dropout,82,20,0.008691451597091567,1,0.04345731437206268
sensor_dropout,82,21,0.007170142026581061,1,0.035850800573825836
sensor_dropout,82,22,0.0059044615615588,1,0.02952229417860508
sensor_dropout,82,23,0.00485100407908641,1,0.02425491437315941
sensor_dropout,82,24,0.003973458830351895,1,0.019867338240146637
sensor_dropout,82,25,0.003241852298659171,1,0.016209296882152557
sensor_dropout,82,26,0.0026318638825490364,1,0.013159279711544514
sensor_dropout,82,27,0.002124115157827948,1,0.01062058750540018
sensor_dropout,82,28,0.0017034542612630128,1,0.008517209440469742
sensor_dropout,82,29,0.0013579529459555502,1,0.006789830978959799
sensor_dropout,82,30,0.0010782995750861053,1,0.005391617771238089
sensor_dropout,82,31,0.000857575764474002,1,0.004287954419851303
sensor_dropout,82,32,0.0006910508281823407,1,0.0034552349243313074
sensor_dropout,82,33,0.0005753787668578587,1,0.002876906655728817
sensor_dropout,82,34,0.0005064943898511009,1,0.002532640006393194
sensor_dropout,82,35,0.0004768989152695454,1,0.0023844593670219183
sensor_dropout,82,36,0.00047547268273116105,1,0.0023774446453899145
sensor_dropout,82,37,0.0004907229718139749,1,0.00245376187376678
sensor_dropout,82,38,0.0005138985863720733,1,0.0025694728828966618
sensor_dropout,82,39,0.0005395722271141677,1,0.002697904594242573
sensor_dropout,82,40,0.0005647872566554948,1,0.0028240338433533907
sensor_dropout,82,41,0.0005881184390612955,1,0.0029406421817839146
sensor_dropout,82,42,0.0006090005385378909,1,0.0030451836064457893
sensor_dropout,82,43,0.0006273111068012606,1,0.0031366199254989624
sensor_dropout,82,44,0.000643168361372002,1,0.0032158882822841406
sensor_dropout,82,45,0.0006567835478522318,1,0.0032839563209563494
sensor_dropout,82,46,0.0006684080366835453,1,0.003342180512845516
sensor_dropout,82,47,0.0006782291425879626,1,0.0033912488725036383
sensor_dropout,82,48,0.0006866234268816286,1,0.003433190518990159
sensor_dropout,82,49,0.0006937461443751797,1,0.0034688585437834263
sensor_dropout,83,0,0.17058921129684695,0,1.8196320533752441
sensor_dropout,83,1,0.13387373468146244,0,1.829164981842041
sensor_dropout,83,2,0.11035399038617096,0,1.8379926681518555
sensor_dropout,83,3,0.11393588678243677,1,0.569679319858551
sensor_dropout,83,4,0.09798332424396701,1,0.4899166226387024
sensor_dropout,83,5,0.08129014475354052,1,0.406450480222702
sensor_dropout,83,6,0.06770276207007386,1,0.3385138511657715
sensor_dropout,83,7,0.05635128468566095,1,0.2817564606666565
sensor_dropout,83,8,0.04689889585630249,1,0.23449450731277466
sensor_dropout,83,9,0.039025715198663755,1,0.19512850046157837
sensor_dropout,83,10,0.032468432322386186,1,0.16234201192855835
sensor_dropout,83,11,0.027007009902501652,1,0.13503508269786835
sensor_dropout,83,12,0.022458026648413405,1,0.1122899055480957
sensor_dropout,83,13,0.01866866191532434,1,0.09334328770637512
sensor_dropout,83,14,0.01551160728312958,1,0.07755774259567261
sensor_dropout,83,15,0.012880892365715386,1,0.06440440565347672
sensor_dropout,83,16,0.010688285686921638,1,0.05344133451581001
sensor_dropout,83,17,0.008860383406817333,1,0.04430197551846504
sensor_dropout,83,18,0.007336101782991442,1,0.0366804376244545
sensor_dropout,83,19,0.006064639416295951,1,0.03032309003174305
sensor_dropout,83,20,0.005003734405249566,1,0.025018461048603058
sensor_dropout,83,21,0.0041179536414957816,1,0.020589567720890045
sensor_dropout,83,22,0.0033756121793675404,1,0.01687791757285595
sensor_dropout,83,23,0.0027475178985438826,1,0.01373751275241375
sensor_dropout,83,24,0.002209356308526974,1,0.01104683242738247
sensor_dropout,83,25,0.001746280579477031,1,0.008731386624276638
sensor_dropout,83,26,0.001353806279107289,1,0.006768858525902033
sensor_dropout,83,27,0.0010339762617139264,1,0.005169935990124941
sensor_dropout,83,28,0.0007911236658721024,1,0.003955482039600611
sensor_dropout,83,29,0.0006286822685230847,1,0.0031436190474778414
sensor_dropout,83,30,0.000541756092372465,1,0.002708712825551629
