method,condition,seed,attack_level,total_reward,success,final_distance,episode_length,action_smoothness,action_magnitude,safety_violation,recovery_used,episode_idx
sac_her_recovery,clean,2,0.0,-4.0,1.0,0.0006729136266345825,50,0.04340249300003052,0.11781114339828491,1.0,1.0,8
sac_her,clean,2,0.0,0.0,1.0,0.017539749352346232,50,0.043852753937244415,0.3441956639289856,1.0,0.0,9
sac_her_recovery,clean,2,0.0,0.0,1.0,0.0008562049364204021,50,0.034365106374025345,0.06032698228955269,1.0,1.0,9
sac_plain,clean,2,0.0,-2.0,1.0,0.02559345649964961,50,0.0429915152490139,0.9494053721427917,1.0,0.0,0
sac_plain_recovery,clean,2,0.0,-5.0,1.0,0.025386914864611056,50,0.03702184185385704,0.1905391365289688,1.0,1.0,0
sac_plain,clean,2,0.0,-3.0,1.0,0.02089200922447872,50,0.050041187554597855,0.12565459311008453,0.0,0.0,1
sac_plain_recovery,clean,2,0.0,-5.0,1.0,0.0006210221637960522,50,0.03494453430175781,0.10195198655128479,0.0,1.0,1
sac_plain,clean,2,0.0,-1.0,1.0,0.015301251278757037,50,0.033463895320892334,0.3845175802707672,0.0,0.0,2
sac_plain_recovery,clean,2,0.0,-1.0,1.0,0.01302880278783241,50,0.1368313580751419,0.34868374466896057,0.0,1.0,2
sac_plain,clean,2,0.0,-2.0,1.0,0.007822429258275119,50,0.03889875486493111,0.836874783039093,1.0,0.0,3
sac_plain_recovery,clean,2,0.0,-5.0,1.0,0.008454806233714458,50,0.038866594433784485,0.12625452876091003,1.0,1.0,3
sac_plain,clean,2,0.0,-1.0,1.0,0.020856127545501393,50,0.04364020377397537,0.26429909467697144,0.0,0.0,4
sac_plain_recovery,clean,2,0.0,-2.0,1.0,0.0008016026889703584,50,0.03186047449707985,0.0687938779592514,0.0,1.0,4
sac_plain,clean,2,0.0,-2.0,1.0,0.013888792278288509,50,0.045267608016729355,0.3435918390750885,1.0,0.0,5
sac_plain_recovery,clean,2,0.0,-3.0,1.0,0.013863486406421502,50,0.09483037889003754,0.30938172340393066,1.0,1.0,5
sac_plain,clean,2,0.0,-3.0,1.0,0.01188620398828385,50,0.03642120957374573,0.45050808787345886,1.0,0.0,6
sac_plain_recovery,clean,2,0.0,-3.0,1.0,0.011796261650851172,50,0.16737587749958038,0.40276986360549927,1.0,1.0,6
sac_plain,clean,2,0.0,-2.0,1.0,0.014586134835289668,50,0.051667023450136185,0.4522431194782257,1.0,0.0,7
sac_plain_recovery,clean,2,0.0,-4.0,1.0,0.012429292911174018,50,0.20592087507247925,0.35265791416168213,1.0,1.0,7
sac_plain,clean,2,0.0,-2.0,1.0,0.02936471197932189,50,0.053549181669950485,0.22407479584217072,1.0,0.0,8
sac_plain_recovery,clean,2,0.0,-4.0,1.0,0.0006729136266345825,50,0.04340249300003052,0.11781114339828491,1.0,1.0,8
sac_plain,clean,2,0.0,0.0,1.0,0.017539749352346232,50,0.043852753937244415,0.3441956639289856,1.0,0.0,9
sac_plain_recovery,clean,2,0.0,0.0,1.0,0.0008562049364204021,50,0.034365106374025345,0.06032698228955269,1.0,1.0,9
