method,condition,seed,attack_level,timestep,reward,distance_to_goal,is_success,action_norm,intended_action_norm,safety_violation,recovery_triggered,episode_idx
random_recovery,clean,0,0.0,36,-0.0,0.022783990951258777,1.0,0.11429262906312943,1.2589031457901,0.0,1.0,0
random_recovery,clean,0,0.0,37,-0.0,0.022716675543434026,1.0,0.11391989141702652,1.1229838132858276,0.0,1.0,0
random_recovery,clean,0,0.0,38,-0.0,0.0226563131389105,1.0,0.11358337849378586,1.2271835803985596,0.0,1.0,0
random_recovery,clean,0,0.0,39,-0.0,0.022602240516772024,1.0,0.11328152567148209,1.301918864250183,0.0,1.0,0
random_recovery,clean,0,0.0,40,-0.0,0.022553780385670217,1.0,0.1130111813545227,0.8935749530792236,0.0,1.0,0
random_recovery,clean,0,0.0,41,-0.0,0.022510318590867794,1.0,0.11276896297931671,0.8559451103210449,0.0,1.0,0
random_recovery,clean,0,0.0,42,-0.0,0.022471310367975606,1.0,0.11255171149969101,1.3630354404449463,0.0,1.0,0
random_recovery,clean,0,0.0,43,-0.0,0.022436274450451394,1.0,0.1123565286397934,1.3255282640457153,0.0,1.0,0
random_recovery,clean,0,0.0,44,-0.0,0.02225355275606536,1.0,0.514510989189148,0.514510989189148,0.0,0.0,0
random_recovery,clean,0,0.0,45,-0.0,0.022369183797577637,1.0,0.11126776039600372,1.4622012376785278,0.0,1.0,0
random_recovery,clean,0,0.0,46,-0.0,0.022390803495045845,1.0,0.11184602975845337,0.7650504112243652,0.0,1.0,0
random_recovery,clean,0,0.0,47,-0.0,0.02236994699040276,1.0,0.11195400357246399,1.3677785396575928,0.0,1.0,0
random_recovery,clean,0,0.0,48,-0.0,0.02234313217474137,1.0,0.1118498221039772,0.6844159364700317,0.0,1.0,0
random_recovery,clean,0,0.0,49,-0.0,0.02231767944610076,1.0,0.11171569675207138,0.9879823923110962,0.0,1.0,0
random,clean,0,0.0,0,-1.0,0.17567862908408596,0.0,1.1218845844268799,1.1218845844268799,0.0,0.0,1
random,clean,0,0.0,1,-1.0,0.18351461457850238,0.0,1.0425496101379395,1.0425496101379395,0.0,0.0,1
random,clean,0,0.0,2,-1.0,0.21988738260246096,0.0,1.4164055585861206,1.4164055585861206,0.0,0.0,1
random,clean,0,0.0,3,-1.0,0.18246002292241362,0.0,1.3675919771194458,1.3675919771194458,0.0,0.0,1
random,clean,0,0.0,4,-1.0,0.1911320026193849,0.0,0.9850879311561584,0.9850879311561584,0.0,0.0,1
random,clean,0,0.0,5,-1.0,0.211250215252941,0.0,1.0176090002059937,1.0176090002059937,0.0,0.0,1
random,clean,0,0.0,6,-1.0,0.22390203367999656,0.0,0.9726217985153198,0.9726217985153198,0.0,0.0,1
random,clean,0,0.0,7,-1.0,0.20915443781106072,0.0,0.9715126156806946,0.9715126156806946,0.0,0.0,1
random,clean,0,0.0,8,-1.0,0.20091498451790857,0.0,1.1575630903244019,1.1575630903244019,0.0,0.0,1
