method,condition,seed,attack_level,timestep,reward,distance_to_goal,is_success,action_norm,intended_action_norm,safety_violation,recovery_triggered
sac_plain_recovery,sensor_noise,0,0.01,41,-1.0,0.13268464555252035,0.0,1.146395206451416,1.146395206451416,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,42,-1.0,0.1087740884917157,0.0,1.0950405597686768,1.0950405597686768,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,43,-1.0,0.1193598108539488,0.0,1.243557095527649,1.243557095527649,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,44,-1.0,0.1182530269237849,0.0,0.8564425110816956,0.8564425110816956,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,45,-1.0,0.09294756683615252,0.0,1.0519838333129883,1.0519838333129883,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,46,-1.0,0.10965314088867532,0.0,1.259103536605835,1.259103536605835,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,47,-1.0,0.09228198390675536,0.0,1.1378045082092285,1.1378045082092285,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,48,-1.0,0.0857526323467163,0.0,0.5933375954627991,0.5933375954627991,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,49,-1.0,0.08452536239248072,0.0,0.8270232677459717,0.8270232677459717,0.0,0.0
sac_plain,sensor_noise,0,0.05,0,-1.0,0.13354683457638378,0.0,1.1530569791793823,1.1530569791793823,0.0,0.0
sac_plain,sensor_noise,0,0.05,1,-1.0,0.12237431532415627,0.0,1.3317084312438965,1.3317084312438965,0.0,0.0
sac_plain,sensor_noise,0,0.05,2,-1.0,0.12492012480864371,0.0,1.466246485710144,1.466246485710144,0.0,0.0
sac_plain,sensor_noise,0,0.05,3,-1.0,0.13176917104651947,0.0,1.2905356884002686,1.2905356884002686,0.0,0.0
sac_plain,sensor_noise,0,0.05,4,-1.0,0.10235498755699293,0.0,1.2882119417190552,1.2882119417190552,0.0,0.0
sac_plain,sensor_noise,0,0.05,5,-1.0,0.10181246905822762,0.0,0.9385753870010376,0.9385753870010376,0.0,0.0
sac_plain,sensor_noise,0,0.05,6,-1.0,0.09612676279302576,0.0,1.2172527313232422,1.2172527313232422,0.0,0.0
sac_plain,sensor_noise,0,0.05,7,-1.0,0.11396301261379195,0.0,1.1669096946716309,1.1669096946716309,0.0,0.0
sac_plain,sensor_noise,0,0.05,8,-1.0,0.12415694711641471,0.0,1.706360936164856,1.706360936164856,1.0,0.0
sac_plain,sensor_noise,0,0.05,9,-1.0,0.15789645521515272,0.0,1.7160475254058838,1.7160475254058838,1.0,0.0
sac_plain,sensor_noise,0,0.05,10,-1.0,0.12536815526810965,0.0,1.601902961730957,1.601902961730957,1.0,0.0
sac_plain,sensor_noise,0,0.05,11,-1.0,0.12562286102790757,0.0,1.4934600591659546,1.4934600591659546,0.0,0.0
sac_plain,sensor_noise,0,0.05,12,-1.0,0.1439754016116224,0.0,1.4165704250335693,1.4165704250335693,0.0,0.0
sac_plain,sensor_noise,0,0.05,13,-1.0,0.1483220691578625,0.0,1.3646413087844849,1.3646413087844849,0.0,0.0
sac_plain,sensor_noise,0,0.05,14,-1.0,0.14428440235880655,0.0,1.0793496370315552,1.0793496370315552,0.0,0.0
sac_plain,sensor_noise,0,0.05,15,-1.0,0.15085187002193323,0.0,1.394607424736023,1.394607424736023,0.0,0.0
sac_plain,sensor_noise,0,0.05,16,-1.0,0.17126118899482373,0.0,1.2663065195083618,1.2663065195083618,0.0,0.0
sac_plain,sensor_noise,0,0.05,17,-1.0,0.1512802481503013,0.0,1.2335138320922852,1.2335138320922852,0.0,0.0
sac_plain,sensor_noise,0,0.05,18,-1.0,0.15397407671908556,0.0,1.6838130950927734,1.6838130950927734,1.0,0.0
sac_plain,sensor_noise,0,0.05,19,-1.0,0.16604034341710752,0.0,1.3407748937606812,1.3407748937606812,0.0,0.0
sac_plain,sensor_noise,0,0.05,20,-1.0,0.16507900815331533,0.0,1.4375741481781006,1.4375741481781006,0.0,0.0
sac_plain,sensor_noise,0,0.05,21,-1.0,0.1363559094437491,0.0,1.1372252702713013,1.1372252702713013,0.0,0.0
sac_plain,sensor_noise,0,0.05,22,-1.0,0.11302320064017837,0.0,1.4194800853729248,1.4194800853729248,0.0,0.0
sac_plain,sensor_noise,0,0.05,23,-1.0,0.11074297964304712,0.0,1.4567846059799194,1.4567846059799194,0.0,0.0
sac_plain,sensor_noise,0,0.05,24,-1.0,0.11478879184885925,0.0,1.3347680568695068,1.3347680568695068,0.0,0.0
sac_plain,sensor_noise,0,0.05,25,-1.0,0.12857954558358387,0.0,1.4982471466064453,1.4982471466064453,0.0,0.0
sac_plain,sensor_noise,0,0.05,26,-1.0,0.1194026759448471,0.0,1.4193819761276245,1.4193819761276245,0.0,0.0
sac_plain,sensor_noise,0,0.05,27,-1.0,0.09101887591367727,0.0,1.2524752616882324,1.2524752616882324,0.0,0.0
sac_plain,sensor_noise,0,0.05,28,-1.0,0.07898625544334412,0.0,1.3120907545089722,1.3120907545089722,0.0,0.0
sac_plain,sensor_noise,0,0.05,29,-1.0,0.06610778616235617,0.0,1.3568847179412842,1.3568847179412842,0.0,0.0
sac_plain,sensor_noise,0,0.05,30,-1.0,0.09591305077498308,0.0,1.6706856489181519,1.6706856489181519,1.0,0.0
sac_plain,sensor_noise,0,0.05,31,-1.0,0.11307609248712898,0.0,1.5280793905258179,1.5280793905258179,1.0,0.0
sac_plain,sensor_noise,0,0.05,32,-1.0,0.15037167146759334,0.0,1.642662763595581,1.642662763595581,1.0,0.0
sac_plain,sensor_noise,0,0.05,33,-1.0,0.1686224842130154,0.0,1.445969820022583,1.445969820022583,0.0,0.0
sac_plain,sensor_noise,0,0.05,34,-1.0,0.13815378672105713,0.0,1.2878808975219727,1.2878808975219727,0.0,0.0
sac_plain,sensor_noise,0,0.05,35,-1.0,0.15713631652851381,0.0,1.3372951745986938,1.3372951745986938,0.0,0.0
sac_plain,sensor_noise,0,0.05,36,-1.0,0.17713322028501213,0.0,1.2160539627075195,1.2160539627075195,0.0,0.0
sac_plain,sensor_noise,0,0.05,37,-1.0,0.15982994100973116,0.0,1.4739753007888794,1.4739753007888794,0.0,0.0
sac_plain,sensor_noise,0,0.05,38,-1.0,0.17729966983855558,0.0,1.4022988080978394,1.4022988080978394,0.0,0.0
